Hierarchy,Id,Term,StatedDefChange,InferredDefChange,Primitive2SD,SD2Primitive,DescriptionChange,FSNChange
Pharmaceutical / biologic product (product),326729009,Chlorambucil 2mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326755005,Ifosfamide 1g powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326756006,Ifosfamide 2g powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326781009,Dactinomycin 500mcg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326782002,Bleomycin 15units powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326788003,Doxorubicin hydrochloride 10mg injection (pdr for recon) (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326789006,Doxorubicin hydrochloride 50mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326790002,Liposomal doxorubicin hydrochloride 2mg/mL infusion concentrate 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326833007,Liposomal daunorubicin 2mg/mL injection emulsion 25mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326835000,Daunorubicin 20mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326843005,Cytarabine 100mg/mL injection solution 5mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326844004,Cytarabine 100mg/mL injection solution 20mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326849009,Cytarabine 20mg/mL injection solution 25mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326850009,Cytarabine 1g powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326852001,Cytarabine 20mg/mL injection solution 5mL (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326853006,Cytarabine 100mg/mL injection solution 1mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326854000,Cytarabine 100mg/mL injection solution 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326855004,Cytarabine 100mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326856003,Cytarabine 500mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326861001,Fluorouracil 25mg/mL injection solution 100mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326863003,Fluorouracil 500mg/10mL injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326866006,Fluorouracil 50mg/mL injection solution 50mL (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326868007,Fluorouracil 25mg/mL injection solution 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326871004,Fluorouracil 25mg/mL injection solution 20mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326873001,Mercaptopurine 50mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326874007,Methotrexate 2.5mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326875008,Methotrexate 10mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326877000,Methotrexate 2.5mg/mL injection solution 2mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326879002,Methotrexate 25mg/mL injection solution 2mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326881000,Methotrexate 25mg/mL injection solution 8mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326882007,Methotrexate 25mg/mL injection solution 20mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326883002,Methotrexate 25mg/mL injection solution 40mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326884008,Methotrexate 25mg/mL injection solution 200mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326905008,Methotrexate 100mg/mL injection solution 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326906009,Methotrexate 100mg/mL injection solution 50mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326908005,Thioguanine 40mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326909002,Gemcitabine 200mg powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326910007,Gemcitabine 1g powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326924006,Etoposide 100mg injection (pdr for recon) (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326925007,Etoposide 50mg capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326926008,Etoposide 100mg capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326927004,Etoposide 100mg/5mL injection concentrate (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326929001,Vinblastine 10mg injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326931005,Vinblastine sulfate 10mg injection (pdr for recon)+diluent (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326932003,Vinblastine sulfate 10mg/10mL injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326934002,Vincristine 1mg powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326935001,Vincristine 2mg powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326936000,Vincristine 5mg powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326942001,Vincristine sulfate 1mg/1mL prefilled syringe (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326943006,Vincristine sulfate 2mg/2mL prefilled syringe (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326944000,Vincristine sulfate 5mg/5mL injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326945004,Vincristine sulfate 1mg/1mL injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326946003,Vincristine sulfate 2mg/2mL injection (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326950005,Vinorelbine 10mg/1mL intravenous solution (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326951009,Vinorelbine 50mg/5mL intravenous solution (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326961002,Carboplatin 10mg/mL infusion solution 5mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326962009,Carboplatin 10mg/mL infusion solution 45mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326963004,Carboplatin 10mg/mL infusion solution 15mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326975009,Cisplatin 1mg/mL infusion concentrate 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326977001,Cisplatin 1mg/mL infusion concentrate 50mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326978006,Cisplatin 1mg/mL infusion concentrate 100mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326980000,Cisplatin 500micrograms/mL infusion concentrate 20mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326985005,Cisplatin 50mg powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326989004,Dacarbazine 200mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),326991007,Hydroxyurea 500mg capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327002004,Procarbazine 50mg capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327005002,Crisantaspase 10,000iu powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327016009,Fludarabine 50mg powder for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327019002,Docetaxel 40mg/mL infusion concentrate 0.5mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327020008,Docetaxel 40mg/mL infusion concentrate 2mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327025003,Irinotecan hydrochloride trihydrate 20mg/mL infusion concentrate 2mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327026002,Irinotecan hydrochloride trihydrate 20mg/mL infusion concentrate 5mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327035009,Oxaliplatin 50mg powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327036005,Oxaliplatin 100mg powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327053003,Mesna 400mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327054009,Mesna 600mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327057002,Mesna 100mg/mL injection solution 4mL ampule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327058007,Mesna 100mg/mL injection solution 10mL ampule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327122002,Levamisole 50mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327221000,Peginterferon alfa-2b 50micrograms powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327222007,Peginterferon alfa-2b 80micrograms powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327223002,Peginterferon alfa-2b 100micrograms powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327232000,Peginterferon alfa-2b 150micrograms powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327233005,Peginterferon alfa-2b 120micrograms powder and solvent for injection solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327277003,Medroxyprogesterone acetate 250mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327278008,Medroxyprogesterone acetate 500mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327279000,Medroxyprogesterone acetate 200mg/mL injection suspension 2.5mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327281003,Medroxyprogesterone acetate 100mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327282005,Medroxyprogesterone acetate 200mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327283000,Medroxyprogesterone acetate 400mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327312004,Tamoxifen 10mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327313009,Tamoxifen 20mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327332003,Tamoxifen 10mg/5mL s/f oral solution (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327335001,Tamoxifen 40mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327359006,Leuprolide acetate 3.75mg powder for injection solution + diluent (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327361002,Leuprolide acetate 11.25mg injection powder for injection solution + diluent (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327366007,Bicalutamide 50mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327368008,Bicalutamide 150mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327373002,Anastrozole 1mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327393005,Rituximab 10mg/mL injection concentrate 10mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327394004,Rituximab 10mg/mL infusion concentrate 50mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327399009,Trastuzumab 150mg powder for infusion solution vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327409001,Ferrous fumarate 305mg capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327410006,Ferrous fumarate 322mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327412003,Ferrous fumarate 210mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327413008,Ferrous fumarate 140mg/5mL sugar free syrup (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327417009,Ferrous fumarate 140mg/5mL syrup (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327419007,Ferrous gluconate 300mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327438003,Ferrous sulfate 200mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327448001,Ferrous sulfate 150mg m/r capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327449009,Ferrous sulfate 325mg m/r tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327450009,Ferrous sulfate 116mg/mL drops (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327451008,Ferrous sulfate 160mg m/r tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327467002,Ferrous sulfate+folic acid 150mg/500micrograms m/r capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327470003,Ferrous sulfate+folic acid 325mg/350micrograms m/r tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327473001,Ferrous fumarate 305mg / folic acid 350micrograms capsule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327476009,Ferrous sulfate+folic acid 160mg/400micrograms m/r tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327478005,Ferrous gluconate+folic acid+ascorbic acid 250mg/5mg/10mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327529002,Hydroxocobalamin (product),1,1,0,0,0,0
Pharmaceutical / biologic product (product),327531006,Hydroxocobalamin 1mg/mL injection 1mL ampule (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327549006,Folic acid 100micrograms tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327550006,Folic acid 5mg tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327552003,Folic acid 400micrograms tablet (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327554002,Folic acid 2.5mg/5mL sugar free syrup (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327556000,Folic acid 400micrograms/5mL s/f oral solution (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327679008,Filgrastim 30million units/mL injection solution 1mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327681005,Filgrastim 48million units/mL injection solution 1.6mL vial (product),0,1,0,0,0,0
Pharmaceutical / biologic product (product),327700001,Potassium chloride 7.5% syrup (product),0,1,0,0,0,0
